986,485
499,562
708,411
149,99
10,366
1209,604
256,366
975,67
596,638
115,647
290,198
1248,251
888,28
1164,282
1162,169
1270,492
30,393
13,29
611,181
450,581
884,427
923,274
350,443
537,4
309,680
713,679
850,514
1206,34
328,208
698,610
1139,213
467,151
862,659
348,575
324,257
1113,413
322,652
929,555
382,0
475,682
1219,210
399,603
1159,582
1204,49
357,617
783,683
576,407
472,677
1102,384
957,450
562,269
1096,327
1042,419
576,604
377,368
53,472
846,1
219,422
222,402
1089,217
1092,609
1079,640
9,466
1124,413
221,292
166,184
195,629
361,61
710,318
349,597
423,148
530,399
140,649
1113,535
954,314
838,563
497,592
248,316
716,16
222,577
213,257
1147,669
162,610
762,239
372,84
241,210
825,177
1010,667
466,193
1094,629
174,614
327,307
408,55
885,696
1187,57
1058,437
183,608
285,692
21,217
857,112
403,306
1001,167
12,47
1014,245
917,544
413,183
677,630
699,7
88,83
689,510
312,285
1067,581
220,18
192,416
1219,79
1,514
622,1
589,356
456,555
812,227
1066,430
656,595
582,146
941,298
337,300
591,200
897,198
1275,617
470,43
1277,712
446,73
194,522
720,121
1185,292
814,579
792,181
198,21
311,290
926,275
1171,73
245,310
413,316
691,375
717,643
522,496
42,520
1225,293
575,59
1011,46
1160,482
1206,609
1154,430
698,715
901,87
776,198
1130,617
661,597
1231,85
382,345
121,25
407,25
484,145
223,38
1191,509
947,15
170,363
1124,699
641,199
246,46
635,105
336,566
276,555
304,6
392,487
383,224
805,668
622,485
235,412
762,583
691,481
505,134
725,27
222,45
708,259
967,463
1178,451
545,594
751,341
1159,602
920,302
508,382
44,393
1205,679
48,565
1051,202
734,384
620,289
1119,682
710,332
1054,710
980,286
666,645
419,379
435,451
100,476
773,265
1239,565
846,171
1127,367
813,665
656,183
485,708
99,237
205,254
1102,634
595,387
352,680
1113,671
1133,523
397,466
50,399
331,197
202,641
276,17
559,128
882,562
894,208
379,486
525,596
1202,686
529,401
33,43
970,573
783,38
163,485
1146,507
965,585
1248,637
472,78
1157,105
907,692
124,499
421,410
1101,249
1257,413
470,306
813,476
910,675
327,389
964,633
1122,4
481,682
112,516
501,335
12,489
1032,620
45,278
458,442
104,715
308,130
1135,681
919,45
1173,685
1134,589
1001,205
256,384
871,696
624,717
332,376
125,402
616,440
659,357
658,44
300,322
534,370
1209,299
512,103
141,477
938,496
1079,560
1238,248
706,69
1269,630
310,483
721,516
622,5
548,506
26,532
1005,355
858,451
1138,536
970,146
1051,407
622,487
21,564
1026,543
1232,129
175,220
764,609
1,709
412,374
1093,153
286,599
1076,138
58,102
1219,676
884,574
1209,519
707,316
1070,426
987,153
223,152
747,419
391,375
386,547
1013,266
132,454
970,478
920,349
520,116
425,534
166,438
600,269
883,383
565,496
871,420
1206,481
90,47
915,85
1242,660
1098,346
1129,124
233,169
784,499
299,388
891,516
50,620
863,452
480,86
1025,142
471,51
1017,286
684,339
74,619
1226,586
503,678
185,236
773,273
320,180
700,356
1022,215
154,705
893,518
512,238
480,151
832,93
98,391
238,356
1253,523
219,132
678,67
293,18
767,575
536,440
485,597
647,286
832,554
834,487
1278,176
800,161
1022,144
473,512
344,642
414,322
963,524
218,250
526,697
1042,377
1151,381
311,253
298,82
767,268
1245,143
273,673
84,281
752,50
194,85
388,470
1198,438
784,412
315,446
60,220
959,343
903,672
1140,377
26,315
675,166
911,581
1144,614
395,235
1254,505
143,152
214,582
893,430
1214,14
161,598
1130,216
1010,597
647,269
603,245
986,445
688,569
956,391
446,374
926,38
1164,127
713,90
666,108
146,381
833,714
1142,471
740,692
620,417
492,668
454,45
938,87
662,145
643,289
129,113
947,16
576,324
748,72
472,52
1029,273
448,573
394,134
199,633
711,634
1142,424
103,377
1067,570
578,651
730,136
1101,413
946,479
251,31
619,410
1136,580
22,529
40,333
165,341
394,576
338,552
1268,230
1066,315
1146,270
950,62
602,553
975,169
469,286
271,111
904,207
830,417
1267,102
848,466
21,258
840,90
612,239
604,164
1144,515
48,83
478,176
1014,320
390,503
637,150
523,355
236,325
1018,332
544,240
722,285
1015,360
303,4
505,436
1005,16
760,275
418,254
781,473
765,237
649,191
232,212
238,656
101,717
507,450
794,380
569,466
1172,605
324,147
1269,107
794,651
672,688
124,135
811,546
826,392
571,668
473,35
421,514
1179,32
628,565
1116,535
422,170
298,601
476,383
660,147
1051,298
290,175
991,309
553,227
1173,245
125,264
127,264
286,593
663,639
526,313
455,702
497,621
846,631
258,350
1164,258
265,28
223,467
1000,301
105,404
802,198
975,202
1149,521
1029,123
1181,609
1087,697
204,358
1024,470
232,208
1018,220
1142,362
55,243
1130,115
406,351
1066,284
541,107
150,572
284,485
412,280
1121,350
292,380
1021,25
1148,691
565,615
1165,53
590,149
601,272
1225,117
62,715
643,137
595,111
491,562
1071,315
47,665
779,512
1233,543
1229,456
638,35
336,599
900,582
1110,554
362,442
597,526
1140,4
560,179
492,519
129,568
793,140
712,353
152,274
1062,197
708,458
508,514
370,39
934,447
502,302
569,304
497,480
988,64
983,401
685,353
872,52
721,607
695,643
593,56
349,170
9,578
936,131
1182,574
639,459
1015,582
660,0
1075,600
330,461
1126,659
112,240
451,680
120,608
480,655
352,718
10,393
229,475
612,235
243,184
1193,234
628,450
506,406
454,187
29,37
1058,147
485,648
65,155
573,407
599,59
406,344
1073,263
1257,63
791,143
664,413
623,149
1240,245
1212,31
778,515
1006,389
1210,92
1075,676
893,348
1216,181
266,250
267,247
304,18
773,678
1103,442
1217,296
266,462
712,572
176,672
530,230
723,702
1089,214
3,84
582,75
123,462
1024,508
466,642
1215,26
127,259
1266,273
502,637
1077,550
701,646
594,261
955,661
113,529
819,287
739,605
957,234
116,473
1164,663
281,254
992,156
593,717
376,158
515,641
541,634
308,554
1063,97
535,184
264,562
1102,96
1124,84
69,228
1089,589
681,371
53,516
732,21
568,591
1061,223
245,82
564,260
1276,312
779,275
328,709
37,358
234,622
772,627
866,212
956,679
398,117
366,56
905,583
436,308
1021,0
1084,291
1216,304
427,516
879,72
504,456
1029,412
1045,514
1273,579
909,15
919,257
96,358
1180,313
226,709
547,103
986,107
268,293
900,263
728,529
823,374
235,206
977,381
443,300
1238,218
337,162
1136,598
186,329
293,36
1253,335
262,104
345,618
955,716
989,623
1131,377
250,321
265,606
165,451
737,139
25,433
445,619
1038,483
249,304
1278,142
309,682
312,251
826,713
439,414
1186,375
417,315
439,203
870,437
429,265
264,438
784,179
1077,121
971,611
1039,572
425,538
1141,429
401,39
200,131
519,719
692,667
171,597
933,527
1171,140
489,7
331,547
612,321
68,339
742,565
572,377
243,578
236,571
1207,222
485,167
378,58
794,333
684,243
1253,448
492,340
1253,211
291,389
1054,188
1239,151
263,484
1112,464
1105,77
347,99
776,25
1228,72
1193,54
117,300
654,361
19,45
963,357
18,219
484,485
14,556
558,409
644,145
611,608
742,453
858,148
869,301
598,101
1106,403
118,649
1010,234
619,238
239,333
711,352
872,623
742,227
1219,579
337,668
1022,417
785,399
561,512
2,353
624,451
1201,666
483,55
1194,707
841,328
622,558
656,386
873,635
89,68
117,121
648,264
863,365
1014,168
208,418
1140,444
1243,441
790,397
41,399
1214,37
60,22
579,700
774,29
901,511
326,174
1,577
167,342
527,111
1205,718
304,659
272,582
287,524
554,274
625,339
505,717
1197,271
472,673
167,579
1180,522
1238,621
141,521
276,337
682,259
4,309
234,345
683,437
469,265
1199,173
1263,132
1173,68
441,526
46,104
319,535
1035,106
788,66
630,439
1189,445
506,235
1179,465
975,622
715,383
1047,111
1238,22
447,413
308,476
340,540
210,504
1238,452
989,652
1249,154
403,417
258,605
795,104
556,476
154,680
159,456
923,426
382,99
740,608
616,19
406,451
1080,592
814,371
510,353
423,539
1226,170
894,411
946,351
1231,365
1238,273
1052,704
687,547
648,406
1080,2
905,25
208,492
783,176
712,319
1072,650
168,191
566,157
800,515
448,298
914,416
603,130
184,591
636,114
977,513
1131,490
1048,312
1010,97
519,414
1031,321
1026,306
229,304
675,49
1057,622
459,664
1102,490
251,357
706,341
833,592
723,306
558,178
194,444
221,702
525,277
28,57
151,439
799,329
884,293
248,408
921,53
332,467
232,495
583,381
1114,226
1264,23
1033,224
1108,361
489,608
990,659
1004,268
627,422
1051,342
141,388
729,127
1164,150
581,402
781,153
285,192
1227,464
1272,217
1269,338
39,203
124,249
151,178
1277,296
620,664
96,286
1274,234
52,481
1232,351
1035,488
349,62
755,503
910,556
782,375
344,3
781,250
1259,225
270,695
412,703
724,618
534,174
251,642
691,292
1007,561
13,171
1036,453
517,340
297,339
372,256
320,602
1228,366
1189,90
668,515
1131,517
725,408
805,376
64,219
55,665
550,426
595,676
177,303
381,466
485,583
819,660
1119,346
493,568
806,156
565,596
28,155
245,161
624,210
136,297
1142,360
571,351
289,231
421,556
757,238
68,337
780,689
571,325
316,493
254,643
996,643
739,437
63,207
851,508
608,560
349,296
280,377
1275,448
1068,547
547,116
296,12
555,327
260,196
672,551
1176,435
997,1
921,692
609,403
345,526
763,426
797,622
760,464
62,371
522,408
656,165
635,130
730,709
1030,222
47,432
1225,235
289,166
797,427
921,40
11,564
786,357
760,254
1180,510
1043,81
479,326
181,122
169,629
141,204
82,111
283,34
101,364
302,97
876,315
477,215
488,587
71,502
894,556
499,434
910,111
379,404
816,571
346,392
875,424
111,534
835,42
453,155
1228,548
940,517
761,534
1038,499
351,673
37,432
619,219
1143,318
471,241
769,443
585,263
767,705
48,138
164,244
701,218
866,263
1015,57
533,279
1138,229
136,230
1052,330
831,353
248,707
636,35
330,389
425,104
777,367
41,68
1220,609
929,214
353,193
1140,551
315,72
1018,527
306,194
386,699
556,240
1237,85
614,479
810,379
1194,230
279,648
312,340
241,176
432,524
395,346
1236,45
782,273
1105,451
192,274
517,105
80,166
1139,147
814,225
1065,189
741,0
732,612
579,275
489,32
352,131
961,691
821,591
1138,524
373,55
814,79
1257,711
1073,505
852,177
1247,331
571,386
323,44
657,691
873,389
353,697
801,326
259,690
219,558
609,9
323,499
526,82
1054,275
941,360
691,665
315,551
458,383
110,503
207,221
1050,612
57,644
1049,213
184,364
1218,64
1277,678
573,325
300,343
1150,606
31,465
956,465
197,209
369,301
940,321
226,163
728,22
828,666
1160,448
240,630
1147,707
250,685
402,317
292,302
355,462
1048,493
640,509
602,500
416,208
471,179
260,442
691,267
620,94
904,240
554,717
1016,704
145,196
209,323
503,272
1184,380
804,3
384,257
949,332
1191,322
387,133
190,357
1153,640
931,555
752,505
431,338
512,335
1217,545
32,194
976,660
586,124
928,287
159,56
916,238
378,451
558,360
1010,26
795,453
1139,614
1013,195
177,437
1029,407
181,372
904,447
1067,369
1206,201
884,695
1028,441
308,569
146,401
1067,527
698,530
58,692
770,451
366,271
399,706
186,229
1102,386
955,564
1191,623
1210,417
406,326
627,216
592,640
478,306
1153,316
605,255
349,57
309,473
599,368
831,294
856,426
996,711
700,52
643,288
832,392
571,522
41,7
1258,30
693,382
490,601
982,32
444,429
711,357
79,115
206,94
782,17
728,676
45,562
322,713
763,450
818,432
1064,557
1126,59
996,400
73,77
489,640
1117,418
550,597
1232,177
711,625
536,135
976,524
1045,585
839,323
17,590
72,498
323,168
1253,191
858,371
1256,86
139,286
997,131
354,84
774,487
843,274
305,581
355,381
1006,718
438,18
368,120
101,472
1217,660
661,386
488,603
1087,206
575,438
33,414
724,712
787,391
1263,177
786,360
572,103
1037,482
1076,59
607,520
1153,438
905,177
1067,52
592,261
794,631
471,107
383,296
983,468
1096,333
43,579
631,445
88,537
1206,686
156,417
247,37
595,682
581,196
292,247
565,708
915,329
124,293
1018,392
858,434
731,110
871,67
473,258
851,418
308,41
971,173
758,516
134,67
335,329
1032,48
439,211
817,286
420,599
9,163
886,551
934,265
1092,55
27,297
743,648
946,443
375,486
396,144
470,219
1234,43
686,560
1134,96
876,637
784,62
1120,279
728,221
293,255
1193,487
457,48
133,681
544,240
1239,94
693,636
945,532
135,625
858,192
1223,381
132,671
795,316
415,155
1000,574
642,310
63,551
677,146
710,614
1204,300
506,711
246,683
1175,13
667,171
1239,13
341,391
905,705
22,407
401,114
257,683
1168,448
963,59
502,194
420,362
376,680
148,145
1146,63
848,29
874,517
411,411
1105,345
1056,377
351,620
318,257
21,521
105,224
531,504
606,424
588,82
895,311
893,408
1058,23
861,341
138,367
495,303
111,266
1205,267
744,146
588,314
826,495
819,93
536,213
1019,547
321,374
43,668
1072,590
405,610
228,686
640,413
77,599
106,83
526,392
427,536
402,525
843,583
895,47
707,567
917,165
342,217
744,228
443,274
342,284
672,185
916,375
132,447
543,241
1005,252
161,32
192,262
1260,326
494,353
270,331
811,626
299,271
420,524
768,139
249,62
773,688
219,213
281,190
443,88
384,676
239,339
208,636
921,530
789,162
64,149
259,636
751,648
1188,581
771,513
72,196
399,551
722,571
610,314
956,276
840,418
65,100
789,96
830,284
107,284
552,682
1248,697
106,154
624,433
834,360
1188,595
697,707
1261,466
283,264
241,220
1171,507
909,332
803,172
325,36
336,544
948,309
295,262
867,274
86,199
759,712
764,510
885,302
1253,498
1180,95
657,159
1247,93
574,637
462,299
180,606
754,711
1070,544
817,199
41,84
498,153
1069,127
508,516
1274,408
531,535
412,439
473,500
10,119
94,300
1236,627
1049,541
868,417
173,16
266,579
532,532
1220,27
1066,143
579,629
1199,484
77,686
760,235
720,663
618,29
1157,499
253,648
22,428
111,104
485,75
502,31
415,149
1149,202
436,502
315,83
680,8
444,590
240,431
1002,432
1207,127
1209,374
378,470
870,522
488,672
809,446
966,227
72,357
757,487
1074,394
205,149
839,62
828,1
850,211
509,322
1198,559
559,678
1061,558
867,127
1115,638
765,655
417,548
333,616
617,280
616,73
1173,114
802,187
514,107
4,249
1136,537
43,194
1266,700
607,491
926,474
903,611
1017,659
976,109
792,136
147,602
508,390
487,404
1243,529
116,313
1169,49
444,158
355,680
907,372
895,423
1182,654
124,273
263,91
52,594
723,425
1246,196
477,596
1101,64
888,427
641,129
214,535
935,285
172,215
1175,437
639,315
935,669
405,408
1172,662
552,16
1176,209
743,300
698,77
314,70
608,165
253,513
522,154
160,303
1002,570
1208,606
663,364
507,313
1271,62
416,488
656,493
734,10
1097,66
1033,207
142,524
863,62
1093,162
822,123
1264,114
663,710
1162,418
180,12
600,582
1273,487
291,42
626,169
905,298
666,164
64,578
588,559
322,420
191,110
417,473
774,709
222,691
87,379
807,409
1021,344
191,484
571,690
1078,95
253,243
217,245
1104,615
458,523
6,57
1002,180
999,401
1153,664
753,137
37,349
1026,184
240,74
1090,146
615,66
835,582
3,361
1165,425
55,426
198,597
588,62
584,698
556,296
797,496
617,709
487,264
631,30
550,222
1020,282
672,404
940,712
911,615
1235,110
818,533
1037,613
545,536
316,334
1167,719
1001,49
309,405
419,274
834,290
474,118
1262,564
240,45
1266,468
750,403
787,310
851,707
866,410
525,191
1195,26
612,351
439,688
548,8
690,394
972,333
1032,366
739,467
904,37
476,705
355,630
539,629
246,314
710,127
727,26
779,432
226,282
865,554
817,407
552,392
1054,255
168,653
117,352
811,600
213,211
858,217
580,555
1141,511
395,324
882,604
443,480
786,467
195,312
353,70
1138,321
1263,325
166,193
44,332
1206,182
519,94
848,216
1259,576
29,65
923,474
400,64
81,621
3,143
1215,638
1106,461
35,624
1193,227
461,154
1014,459
976,682
756,423
126,582
1083,380
411,304
769,92
972,334
934,444
254,42
281,338
724,276
108,371
822,560
179,316
82,348
338,437
31,367
1169,121
644,17
780,279
733,75
1058,213
373,444
268,580
1254,381
441,404
272,686
458,9
887,553
587,243
373,579
244,77
1157,85
685,598
619,75
278,571
682,599
674,694
753,145
925,35
952,217
795,136
73,411
338,151
982,146
896,534
762,414
935,59
93,229
237,58
928,58
885,695
227,689
169,379
917,713
10,515
784,138
846,249
705,14
1185,165
1099,225
104,574
1049,200
159,706
325,168
377,626
928,338
568,342
237,549
440,532
759,568
340,553
109,677
229,138
701,580
982,299
32,634
17,371
357,676
666,354
1189,587
1091,434
48,220
207,390
914,195
58,212
369,20
136,444
1115,421
1233,141
862,224
666,541
360,134
185,343
245,616
51,378
391,247
646,296
977,302
1204,418
545,223
600,472
751,441
955,167
1250,62
139,381
1206,148
627,384
964,136
827,570
456,405
136,325
674,127
1168,479
380,706
855,3
971,598
783,91
1009,8
581,365
58,146
627,508
801,69
71,216
94,695
968,214
113,38
10,424
168,545
446,536
407,192
841,191
581,332
1150,138
980,438
315,622
1206,446
630,340
476,317
556,717
44,291
725,12
506,177
929,669
984,617
707,37
44,506
680,114
420,238
127,64
344,208
1069,84
757,233
1262,686
733,508
882,288
619,99
83,617
525,510
2,98
204,58
1069,200
864,105
456,262
382,91
631,458
618,212
1054,418
79,163
715,28
1254,554
1262,574
612,529
545,411
90,449
845,553
393,447
548,665
299,297
34,182
843,293
361,230
1066,221
192,313
1160,32
1264,21
739,418
134,648
867,99
698,689
64,10
231,558
1229,178
111,45
592,43
1148,665
769,122
331,441
48,577
1011,237
957,304
1242,378
891,47
252,18
1,254
1075,225
1205,148
662,161
414,413
1208,258
146,304
854,370
1270,477
919,404
535,459
889,179
147,224
128,411
492,206
1015,368
664,275
355,99
874,397
221,209
29,392
784,238
558,643
660,529
508,319
800,441
577,652
1273,444
679,426
124,30
31,611
84,284
779,304
861,68
309,288
658,355
400,141
688,630
1169,326
618,488
452,505
39,499
736,12
566,479
1086,685
360,210
256,401
426,240
448,211
289,149
693,228
450,127
692,467
764,18
332,328
136,619
1147,587
936,385
318,39
138,27
1073,9
387,29
1048,231
1050,560
227,96
401,225
831,397
964,178
1101,265
1225,698
850,476
387,374
426,119
246,187
321,264
417,469
33,507
153,371
607,229
858,283
993,241
673,555
255,545
155,116
243,473
223,234
362,368
643,120
340,144
901,148
311,293
1146,583
995,642
287,608
89,284
255,528
300,527
1230,302
100,694
653,115
547,295
700,463
1255,483
45,276
1111,542
1030,4
729,602
665,403
815,180
155,504
872,522
519,120
565,30
974,553
452,573
253,540
1165,82
917,133
419,579
972,622
522,430
1202,659
403,618
649,220
1170,282
69,134
871,520
935,30
946,397
1158,336
580,678
652,319
166,74
671,672
1072,438
1217,517
31,190
484,287
783,593
918,477
665,175
1259,706
128,136
85,84
1047,40
314,719
770,629
1135,534
882,37
139,621
596,70
555,15
956,79
490,684
247,51
965,416
70,482
1047,526
323,525
19,165
1110,32
1028,459
632,587
268,269
665,526
337,324
447,93
1233,435
993,449
789,126
256,12
533,490
187,250
1133,495
765,293
507,159
1251,105
390,471
294,697
471,558
435,7
44,324
1025,141
1106,80
4,713
1043,87
302,366
499,646
41,646
849,439
1105,466
10,78
1006,584
1242,553
632,700
105,596
471,74
739,649
709,324
1164,208
1009,656
890,616
863,298
254,226
513,186
971,640
524,288
809,366
487,183
714,613
1264,456
1248,610
364,55
326,291
323,711
584,388
1255,475
163,213
272,337
506,203
611,220
169,689
1088,390
382,219
567,459
833,638
135,640
1144,584
568,426
1274,451
250,276
1063,513
253,287
696,207
869,263
14,561
463,534
739,659
1177,387
1007,418
837,371
253,119
1115,21
613,613
429,657
1140,57
425,336
1228,118
442,536
777,672
110,78
324,18
783,148
574,312
756,248
501,564
434,373
391,536
148,118
1264,711
380,113
64,91
641,261
328,32
505,417
161,124
1203,430
573,240
107,476
813,641
568,413
1188,111
476,211
351,109
1161,683
467,80
609,569
900,186
1188,552
962,609
519,79
278,439
1014,346
304,166
24,15
1018,549
362,640
1269,282
408,498
1141,246
298,394
722,157
50,277
707,432
1236,347
616,151
1027,139
926,429
62,177
37,583
485,11
1059,193
10,485
594,421
1076,151
1243,642
1191,617
152,649
819,443
480,492
112,140
150,695
1147,637
1123,398
27,407
880,248
554,234
769,186
933,671
356,272
439,485
183,335
1108,700
1232,59
159,369
1123,335
169,372
1091,308
846,192
276,403
307,640
621,105
762,690
1193,259
172,323
538,288
1120,129
1143,368
469,657
644,714
637,694
1016,424
1017,186
681,688
969,359
955,124
2,212
377,490
658,625
1041,261
143,141
247,671
354,204
1092,157
1155,422
1205,298
168,335
312,650
475,695
55,530
1032,100
461,370
229,415
48,662
517,605
1140,622
789,712
926,600
745,315
439,517
18,7
1079,121
295,84
423,164
964,505
1205,605
1172,510
640,426
354,426
485,690
813,437
242,119
1003,283
921,512
852,490
199,392
635,563
1230,603
695,634
1274,271
853,54
436,376
580,358
95,639
941,619
867,629
732,169
117,290
390,638
617,252
183,413
772,238
1056,575
391,553
409,58
154,296
216,382
55,547
88,457
793,129
627,288
224,598
842,533
727,682
51,186
207,271
665,282
1028,554
1079,165
596,209
678,108
1128,122
500,628
1183,43
1247,288
920,448
986,597
576,325
963,700
830,33
1136,198
343,133
758,403
281,586
877,523
230,154
410,455
445,21
677,36
727,362
591,567
851,57
210,511
139,300
919,530
202,509
1158,418
547,83
122,247
580,93
1234,653
205,401
934,314
434,662
116,141
189,27
875,229
480,502
1172,99
940,239
331,122
876,612
859,618
506,624
771,565
359,578
251,44
204,388
830,241
672,427
493,644
719,27
861,74
716,534
620,428
105,599
6,264
1043,496
1166,170
397,131
864,643
1210,212
624,95
380,580
39,517
994,101
343,524
1047,64
791,115
167,480
451,26
672,683
1089,186
780,276
460,679
264,545
334,60
893,462
586,668
800,666
457,422
988,545
171,37
851,33
499,699
1116,329
99,174
962,516
695,530
418,662
1128,156
984,306
444,620
748,656
549,427
1221,81
446,585
1086,547
203,19
614,233
403,217
454,137
766,292
911,25
657,17
519,188
1074,333
445,412
1094,553
626,654
1085,241
1179,163
1182,456
130,616
1018,650
508,324
253,190
125,636
1016,707
1040,558
1244,225
882,529
909,476
269,588
1012,406
541,91
1246,275
404,717
530,295
951,469
660,399
891,620
765,451
1263,403
363,564
467,105
304,453
1159,486
1226,14
71,666
831,479
77,686
1027,152
825,366
32,444
893,311
1025,182
555,683
452,272
1200,420
625,230
356,216
422,694
502,226
186,640
984,712
71,603
688,88
327,14
1225,681
702,76
589,118
498,512
419,259
454,392
1040,170
1194,288
13,139
1027,467
97,665
394,655
556,610
859,96
619,303
769,313
1174,412
413,428
251,555
982,256
1141,391
731,181
745,394
1028,698
973,506
1067,706
895,151
726,309
755,546
436,57
405,462
181,356
155,692
572,309
120,467
1165,624
1044,395
411,24
955,271
960,150
1173,703
714,73
380,682
4,110
947,234
628,81
999,568
183,619
862,353
310,414
1240,309
361,685
776,53
1027,292
1268,528
1212,633
963,38
844,84
1186,632
987,39
140,478
998,195
943,382
15,209
6,52
1232,630
146,719
89,278
593,547
1102,480
143,264
506,659
478,514
261,345
824,613
597,382
843,597
1279,99
261,648
937,257
1205,100
968,395
517,551
875,211
535,537
23,700
222,424
612,195
1167,432
930,441
934,154
959,582
430,354
281,11
828,184
690,301
43,633
1128,676
826,126
638,483
915,330
954,462
1187,256
984,8
1246,411
731,563
217,325
264,437
756,611
247,275
664,348
1096,601
153,520
209,375
235,342
1080,131
573,480
1264,521
606,428
108,477
429,225
608,165
485,57
604,29
167,585
2,405
61,322
603,321
192,56
909,103
962,531
323,130
564,557
1200,586
231,563
1013,577
1141,142
519,390
234,567
765,557
1191,301
1223,492
360,503
1242,201
334,225
1116,387
732,85
1212,718
490,267
79,78
1083,561
465,652
1086,289
830,203
55,598
855,312
628,366
953,610
478,305
530,382
117,717
581,49
913,272
755,339
274,23
477,525
146,653
237,318
219,183
185,620
683,482
855,191
443,468
1071,417
159,473
352,560
456,270
228,523
882,468
348,523
967,258
1222,200
181,194
778,156
359,618
98,482
92,619
775,28
1060,222
160,369
990,522
781,326
856,86
508,280
401,326
969,157
763,204
944,472
650,248
328,694
1279,680
902,320
1141,144
1119,148
84,194
1066,237
44,690
640,402
781,216
66,228
1022,690
1247,718
288,444
669,86
494,579
746,145
957,708
582,651
352,84
1120,220
324,226
842,682
502,463
923,462
68,452
1134,650
146,367
977,186
532,606
326,437
1222,430
863,224
1270,394
328,447
36,223
1132,452
196,101
222,690
814,159
876,9
933,675
1166,489
747,278
1108,78
1100,117
702,207
81,200
393,644
1199,661
163,104
264,463
217,81
1095,385
612,228
836,542
780,152
68,665
143,403
949,592
217,441
63,580
591,277
189,420
325,262
607,683
13,277
123,206
462,369
1012,575
122,201
602,441
1228,527
249,91
528,253
554,194
255,45
531,406
665,169
506,191
1073,567
488,125
1106,165
563,76
84,574
1258,301
156,425
689,322
152,713
509,119
1136,357
212,663
1104,375
902,430
